step      Walk1           Walk2           Walk3           Walk4           Walk5           Walk6           Walk7      
           x1      y1      x2      y2      x3      y3      x4      y4      x5      y5      x6      y6      x7      y7
846   -13.584   0.641 -28.548  36.591 -42.624  -0.600  45.491 -20.871   2.551 -12.264  17.404  25.858  32.297   0.796
847   -12.881  -0.070 -29.531  36.407 -43.235   0.191  45.274 -19.895   1.854 -11.547  18.390  25.694  32.207  -0.200
848   -13.881  -0.088 -29.896  37.337 -43.750   1.048  46.051 -20.525   2.687 -12.101  17.717  24.954  32.633   0.705
849   -13.780   0.907 -29.512  38.261 -43.984   0.076  47.048 -20.451   2.281 -13.015  17.578  23.964  32.416   1.681
850   -12.974   1.499 -30.355  37.722 -44.735   0.737  46.275 -21.085   2.306 -14.014  16.716  24.471  32.010   0.767
851   -13.800   2.061 -31.355  37.709 -44.206   1.585  46.261 -22.085   2.348 -15.014  17.288  23.651  32.602   1.572
852   -12.871   2.431 -30.394  37.429 -45.181   1.365  46.519 -23.051   2.394 -14.015  17.895  24.445  32.389   0.595
853   -11.880   2.561 -30.973  38.245 -45.728   0.528  45.862 -23.804   3.369 -13.793  17.132  23.799  32.038   1.532
854   -11.102   3.190 -30.360  37.455 -46.541  -0.054  44.882 -24.007   2.459 -14.208  16.151  23.991  31.125   1.940
855   -11.984   2.718 -29.604  38.110 -45.541  -0.044  45.809 -24.382   1.484 -13.986  17.090  23.646  31.872   2.605
856   -10.986   2.650 -29.041  38.936 -44.707   0.507  46.216 -23.468   2.259 -13.354  18.058  23.397  32.840   2.855
857   -11.756   2.011 -28.261  39.562 -44.292  -0.403  45.659 -22.638   2.883 -12.573  17.336  22.706  31.865   3.078
858   -11.824   3.009 -27.455  38.970 -43.527  -1.048  46.471 -22.054   3.239 -11.639  16.554  22.083  31.072   2.468
859   -10.837   3.172 -27.546  37.974 -42.916  -0.256  46.561 -21.059   2.286 -11.335  15.622  21.720  31.745   3.207
860    -9.950   3.632 -27.941  37.056 -41.924  -0.133  47.518 -21.348   1.574 -12.037  14.817  22.314  32.418   3.947
861    -9.334   2.845 -28.617  36.319 -41.263  -0.883  47.650 -22.339   0.580 -12.144  13.855  22.041  31.893   4.798
862    -9.946   3.636 -29.430  35.737 -41.307   0.116  47.898 -21.370   1.109 -11.296  14.040  23.023  32.140   5.768
863    -8.987   3.351 -29.125  36.689 -40.794   0.974  47.969 -22.367   1.186 -10.299  14.409  23.953  32.899   5.116
864    -8.027   3.071 -29.373  37.658 -39.917   0.493  48.755 -22.986   0.659 -11.149  13.410  23.979  32.287   4.325
865    -8.758   2.389 -30.085  36.956 -39.145  -0.143  49.666 -22.572   1.566 -11.570  13.478  24.976  31.295   4.201
866    -8.850   1.393 -29.322  37.601 -39.869   0.547  50.062 -23.491   2.046 -12.447  12.586  25.430  31.414   3.208
867    -7.857   1.276 -28.518  37.007 -39.228   1.315  50.502 -22.593   2.935 -11.988  11.817  24.791  30.524   3.663
868    -8.629   1.912 -29.387  37.500 -40.228   1.330  49.816 -23.320   1.956 -12.194  11.981  25.778  29.544   3.864
869    -9.627   1.987 -28.786  36.701 -41.150   0.943  49.098 -24.017   1.102 -12.713  11.061  26.170  29.174   2.936
870   -10.305   1.252 -27.888  36.263 -40.171   0.740  48.632 -24.901   0.140 -12.988  10.588  27.051  29.268   1.940
871    -9.351   0.952 -27.077  35.676 -40.789  -0.046  48.554 -25.898  -0.086 -13.962  11.000  26.140  29.505   2.912
872    -8.457   0.503 -27.734  36.430 -40.113  -0.782  47.739 -26.478   0.471 -13.131  11.951  25.831  28.961   2.073
873    -9.435   0.291 -28.656  36.817 -40.814  -1.495  46.921 -27.052   1.373 -12.700  11.884  26.828  28.612   3.010
874   -10.279   0.827 -28.600  35.819 -40.803  -0.496  46.347 -27.871   0.603 -12.062  11.322  27.656  27.686   3.388
875   -11.224   0.500 -29.296  35.101 -41.624  -1.067  46.779 -26.969   0.017 -11.252  12.179  27.139  27.135   4.222
876   -11.771   1.337 -29.772  34.222 -42.315  -0.344  45.817 -26.696   0.903 -11.716  13.013  27.690  28.048   4.629
877   -12.281   2.198 -30.455  34.952 -42.611   0.611  46.569 -27.355   1.507 -12.513  13.275  26.725  27.830   5.605
878   -13.041   1.547 -30.190  33.988 -41.627   0.436  47.261 -28.076   1.303 -11.534  13.722  25.830  27.441   4.684
879   -12.456   0.736 -30.347  34.975 -40.749  -0.043  46.269 -27.951   1.969 -12.280  12.898  26.396  27.489   3.685
880   -12.858   1.652 -31.008  34.225 -41.495   0.624  47.264 -27.853   1.621 -13.217  13.384  25.522  28.459   3.927
881   -13.210   2.588 -30.031  34.011 -40.775  -0.071  47.197 -28.850   1.196 -14.123  14.081  24.806  28.623   4.914
882   -14.160   2.273 -29.530  33.146 -41.452   0.665  47.872 -29.588   1.981 -14.743  14.482  25.722  29.208   4.103
883   -15.028   1.777 -29.746  34.123 -42.190   1.339  47.205 -30.333   1.284 -14.025  15.227  26.389  28.218   3.960
884   -15.343   2.726 -29.978  35.095 -43.036   1.874  46.640 -29.508   2.261 -13.809  15.963  25.712  29.013   3.353
885   -16.321   2.933 -29.125  34.574 -42.106   2.242  46.536 -28.514   1.262 -13.749  15.023  26.054  28.142   3.844
886   -15.322   2.964 -28.258  35.073 -42.528   1.336  47.432 -28.071   2.216 -13.447  14.387  25.282  27.527   4.633
887   -14.322   2.997 -29.017  35.725 -43.518   1.199  48.301 -28.568   3.123 -13.027  15.141  24.625  27.873   5.571
888   -13.503   2.425 -28.329  36.450 -43.947   2.102  48.786 -29.442   3.330 -12.049  16.072  24.990  28.688   6.149
889   -14.490   2.583 -29.271  36.114 -44.569   2.886  48.665 -28.450   4.279 -11.736  16.070  25.990  28.306   7.073
890   -13.544   2.260 -29.705  37.014 -44.589   3.886  47.700 -28.709   5.119 -11.192  16.705  26.763  27.323   7.258
891   -12.940   1.462 -28.714  36.888 -44.163   4.791  48.170 -29.592   5.711 -11.998  16.021  27.491  26.729   8.062
892   -13.171   0.489 -28.798  37.884 -44.630   3.907  47.208 -29.316   6.496 -11.378  15.024  27.572  26.411   7.115
893   -13.797   1.269 -28.166  37.109 -43.935   3.188  46.459 -29.978   7.276 -12.003  15.678  28.329  27.186   6.483
894   -14.732   0.915 -28.833  37.854 -43.017   3.586  46.591 -28.987   6.715 -11.175  15.926  29.297  26.852   5.541
895   -14.301   1.817 -29.833  37.852 -43.821   2.992  46.059 -29.834   6.806 -12.171  15.263  30.046  25.927   5.159
896   -14.962   2.568 -29.032  38.450 -43.606   3.968  46.094 -28.835   7.122 -11.222  16.260  29.967  25.697   4.186
897   -15.786   3.135 -30.002  38.208 -44.290   4.698  46.433 -27.894   7.894 -10.587  16.530  30.930  25.103   4.991
898   -15.164   3.919 -29.031  37.971 -43.338   5.006  47.330 -28.336   8.889 -10.684  15.780  31.592  25.611   5.853
899   -15.951   4.536 -29.684  37.214 -42.679   4.254  48.216 -27.871   8.687 -11.664  14.945  32.142  26.200   5.046
900   -15.362   5.344 -30.569  37.681 -42.415   5.218  47.526 -28.596   9.675 -11.818  15.926  31.952  27.198   4.982
901   -14.920   4.447 -30.159  38.594 -43.029   6.008  46.988 -27.753   8.678 -11.741  16.617  32.674  28.182   5.161
902   -14.911   3.447 -29.674  39.468 -42.029   5.987  47.030 -26.754   7.703 -11.966  16.104  33.532  27.574   4.367
903   -14.998   4.444 -29.918  40.437 -41.771   5.021  46.175 -26.236   7.457 -12.935  15.193  33.121  26.641   4.725
904   -14.010   4.602 -30.401  39.562 -42.688   5.420  46.360 -25.253   8.369 -13.346  15.986  32.513  26.149   3.854
905   -15.000   4.747 -30.525  40.554 -41.688   5.424  45.360 -25.260   9.011 -12.579  15.176  33.099  26.696   4.691
906   -15.979   4.546 -31.201  39.817 -41.831   4.435  45.545 -26.243   9.974 -12.851  15.504  34.044  26.418   5.652
907   -16.092   5.539 -32.124  40.201 -41.269   5.262  45.357 -25.261   8.978 -12.939  16.500  33.960  25.473   5.326
908   -17.052   5.262 -32.026  39.205 -41.181   6.258  44.419 -25.609   9.371 -12.020  15.666  33.409  24.473   5.359
909   -16.158   5.708 -32.698  39.946 -41.936   5.602  43.805 -26.399   8.407 -11.754  15.413  32.442  25.394   5.748
910   -16.930   6.344 -33.434  39.270 -40.938   5.672  43.140 -27.145   8.073 -10.811  15.372  33.441  24.444   5.436
911   -16.812   5.351 -32.892  40.109 -41.934   5.763  42.331 -26.557   8.858 -10.192  14.589  34.063  24.329   6.430
912   -17.790   5.560 -33.666  40.743 -42.845   6.175  42.826 -27.426   8.582  -9.231  14.930  33.122  25.129   5.830
913   -16.824   5.303 -32.785  40.269 -42.046   6.776  43.128 -26.472   9.347  -8.587  14.457  32.241  25.192   4.832
914   -16.200   4.522 -32.598  41.251 -41.189   6.260  42.408 -27.166   9.261  -9.583  14.973  33.098  26.056   5.337
915   -15.444   5.176 -31.637  41.528 -40.288   5.825  41.831 -26.349   8.869  -8.663  14.279  32.378  25.409   6.099
916   -16.352   5.596 -31.600  42.527 -39.694   5.021  40.976 -26.869   7.923  -8.340  13.922  31.444  26.080   5.359
917   -15.555   4.992 -30.864  41.851 -40.456   5.669  40.998 -27.868   8.473  -9.176  13.407  30.586  27.062   5.168
918   -14.672   5.460 -29.868  41.757 -39.868   4.860  41.702 -27.158   8.712  -8.205  12.410  30.509  26.147   4.764
919   -14.302   4.531 -30.553  42.486 -39.433   3.960  41.597 -26.163   7.826  -8.668  11.556  31.028  26.124   3.764
920   -15.273   4.293 -30.358  43.467 -40.218   3.341  41.860 -25.199   7.829  -9.668  11.784  32.002  27.074   3.453
921   -14.609   3.546 -31.125  42.825 -41.141   2.955  41.934 -24.201   6.948  -9.196  11.648  31.011  27.687   2.662
922   -15.436   2.984 -31.785  43.576 -41.904   2.308  42.912 -23.993   6.069  -9.674  12.301  30.254  28.354   3.407
923   -16.158   2.292 -31.173  44.368 -42.079   3.293  43.444 -23.147   7.013 -10.005  12.868  31.078  27.737   2.620
924   -16.955   2.896 -30.526  45.131 -42.262   2.310  43.830 -22.224   8.011 -10.072  13.745  30.598  28.730   2.739
925   -17.716   2.247 -31.132  44.335 -42.729   3.194  44.804 -22.448   8.647 -10.843  14.337  29.792  29.388   3.491
926   -18.492   1.616 -32.128  44.250 -41.772   2.905  44.292 -23.307   9.350 -10.131  14.865  28.943  28.743   2.727
927   -18.739   2.585 -32.479  43.314 -41.960   3.887  45.085 -23.916   8.896  -9.240  15.510  29.708  27.752   2.590
928   -18.184   1.753 -32.030  42.420 -42.840   4.362  45.715 -23.139   9.824  -8.868  15.132  30.634  28.722   2.835
929   -19.027   2.292 -32.656  41.640 -43.267   5.266  46.151 -22.239  10.754  -8.501  14.143  30.486  29.708   2.998
930   -19.377   3.228 -33.626  41.397 -42.685   4.453  47.139 -22.086  11.752  -8.564  13.987  29.498  29.942   2.026
931   -19.678   4.182 -34.559  41.757 -43.423   3.777  46.485 -21.330  11.003  -7.902  13.224  28.852  30.758   2.604
932   -18.883   4.789 -34.776  40.780 -42.824   4.578  47.159 -22.068  10.341  -8.650  12.445  28.224  30.875   3.597
933   -17.957   4.413 -35.397  41.564 -43.749   4.198  48.026 -22.568  11.324  -8.468  12.926  29.101  31.875   3.559
934   -16.960   4.487 -34.829  40.741 -44.562   3.617  47.179 -23.100  10.984  -9.408  13.582  28.347  31.875   2.559
935   -16.222   3.812 -34.188  39.973 -43.931   4.393  47.501 -22.154  11.710 -10.095  13.066  27.491  31.229   3.323
936   -17.100   3.334 -35.183  39.873 -44.658   5.080  46.603 -22.593  12.558 -10.625  12.347  26.796  32.013   2.702
937   -17.596   4.203 -36.077  39.426 -43.661   5.159  45.606 -22.522  11.918 -11.394  11.692  27.551  32.892   2.225
938   -18.293   3.486 -35.101  39.211 -44.645   5.341  45.137 -23.406  10.918 -11.407  12.272  28.366  32.097   2.832
939   -18.758   4.371 -34.291  39.798 -45.625   5.538  44.780 -24.340  11.912 -11.522  11.415  27.851  31.130   3.086
940   -18.718   5.370 -35.156  40.298 -45.740   6.531  45.777 -24.262  12.830 -11.919  11.023  28.771  30.170   3.366
941   -17.780   5.716 -34.364  40.907 -46.736   6.445  45.430 -23.324  13.509 -11.185  10.460  27.944  29.547   2.584
942   -18.581   6.314 -33.530  41.460 -45.935   5.846  44.669 -22.675  14.270 -10.536  10.370  26.948  29.899   1.648
943   -17.983   7.115 -34.004  40.579 -45.266   6.589  45.537 -23.172  14.828  -9.706  10.016  26.013  28.914   1.476
944   -18.424   6.218 -34.820  41.156 -45.819   5.756  46.520 -22.990  13.876  -9.401  10.861  26.548  29.901   1.313
945   -17.715   6.923 -33.845  40.934 -46.400   4.943  45.536 -22.814  13.209 -10.147  11.025  27.535  29.184   2.010
946   -16.757   6.637 -34.515  40.191 -47.393   4.823  44.612 -23.196  12.289 -10.540  11.365  28.475  28.670   2.868
947   -17.523   5.995 -34.399  39.198 -46.980   5.734  44.230 -24.121  11.449  -9.998  10.877  27.602  27.863   2.279
948   -16.769   5.337 -35.240  38.657 -46.545   4.833  45.150 -23.728  12.252 -10.593   9.880  27.684  26.872   2.413
949   -16.055   4.637 -34.597  39.423 -46.682   3.842  45.678 -24.577  11.502 -11.254   8.896  27.506  25.872   2.429
950   -15.160   5.083 -35.490  38.973 -45.942   3.170  45.020 -25.330  12.108 -10.459   7.896  27.474  24.898   2.202
951   -14.391   5.722 -35.901  38.062 -45.199   2.501  44.266 -25.988  11.171 -10.809   8.545  28.235  24.946   1.203
952   -15.340   5.407 -35.078  38.629 -44.273   2.124  43.797 -26.871  10.365 -10.218   9.153  27.441  25.308   0.271
953   -16.315   5.629 -36.025  38.310 -44.989   2.822  43.000 -26.265   9.697  -9.473   8.285  27.938  26.049  -0.401
954   -17.225   5.214 -36.524  37.443 -44.382   2.027  43.093 -25.270   8.906  -8.862   9.265  27.735  25.203  -0.934
955   -17.232   6.214 -36.054  36.560 -43.558   2.593  42.286 -25.861   8.722  -7.879  10.034  28.374  24.306  -0.492
956   -16.524   6.920 -36.741  35.833 -43.585   3.592  42.128 -24.873   9.027  -6.926   9.517  29.230  23.746   0.337
957   -17.128   7.718 -37.672  36.197 -42.852   2.912  42.971 -25.413   8.556  -7.808   8.957  30.059  24.581   0.886
958   -16.128   7.747 -36.676  36.112 -43.540   3.638  42.144 -25.975   8.249  -8.760   8.169  29.443  25.561   1.084
959   -16.149   6.747 -37.006  37.055 -44.041   4.503  41.314 -25.417   9.204  -9.056   8.913  30.112  26.407   0.550
960   -16.369   5.772 -37.630  37.837 -43.418   3.721  40.518 -24.812   9.561  -9.990   8.109  30.707  26.243  -0.436
961   -17.271   5.340 -37.644  38.837 -44.352   4.077  39.731 -24.195   9.884 -10.936   7.496  29.917  27.022   0.190
962   -17.809   6.183 -36.975  39.580 -45.226   4.564  39.185 -25.032   8.948 -10.585   6.714  29.293  26.547   1.070
963   -17.919   7.177 -35.976  39.533 -46.000   3.931  38.261 -25.414   8.170  -9.957   7.692  29.501  25.989   1.900
964   -17.857   6.178 -35.541  40.433 -46.981   3.737  37.274 -25.576   7.539  -9.181   6.705  29.344  25.141   2.431
965   -17.490   7.109 -34.694  39.901 -47.922   3.398  36.617 -26.330   6.620  -9.577   5.741  29.078  25.841   1.717
966   -18.429   7.454 -35.191  40.769 -47.027   3.844  37.345 -25.644   7.515  -9.130   6.738  29.148  26.390   2.553
967   -19.059   8.230 -34.225  40.510 -46.030   3.767  37.177 -24.658   6.654  -8.622   7.519  28.523  25.659   1.870
968   -18.361   7.515 -35.069  39.974 -46.861   3.211  36.655 -23.806   7.606  -8.928   7.075  27.627  26.413   2.527
969   -18.830   6.631 -36.012  40.308 -47.417   4.042  37.287 -23.031   8.368  -9.575   8.065  27.767  27.024   1.736
970   -19.654   7.197 -35.358  39.551 -46.560   3.526  37.559 -22.068   8.176  -8.593   7.065  27.765  26.406   0.949
971   -20.274   6.412 -35.731  40.479 -45.788   4.161  37.816 -21.102   8.828  -9.352   6.576  28.637  26.818   1.860
972   -19.277   6.342 -34.767  40.214 -44.815   3.931  38.636 -20.529   7.965  -8.847   5.684  28.185  26.107   1.157
973   -20.080   6.938 -35.518  39.555 -45.130   4.880  38.137 -21.396   7.093  -8.358   6.599  28.589  25.233   0.671
974   -21.032   7.242 -36.410  39.103 -45.987   4.364  37.525 -22.187   7.915  -8.926   7.336  27.914  24.433   1.270
975   -20.787   8.212 -35.728  39.834 -46.937   4.677  37.642 -23.180   7.715  -9.906   7.727  28.834  23.483   1.584
976   -19.792   8.108 -36.718  39.974 -46.283   5.433  36.857 -22.560   8.152  -9.006   8.439  28.133  24.194   0.880
977   -18.801   8.237 -35.885  40.529 -46.878   4.630  36.031 -21.997   8.913  -9.654   9.437  28.195  23.697   0.012
978   -17.817   8.057 -36.601  41.227 -47.157   3.670  37.025 -21.886   8.002  -9.243  10.425  28.355  24.471  -0.622
979   -17.448   7.127 -37.345  40.559 -47.932   3.038  36.028 -21.806   7.163  -9.787   9.505  27.962  25.382  -1.035
980   -18.164   7.825 -38.316  40.318 -47.384   3.874  36.611 -20.994   6.412  -9.127   9.054  28.854  26.199  -0.459
981   -19.005   7.285 -38.744  39.415 -46.964   2.967  37.218 -21.789   5.715  -8.410   8.875  27.871  25.851   0.478
982   -18.131   6.800 -39.203  38.526 -47.267   2.014  37.997 -21.162   6.526  -8.995   7.903  27.633  26.431  -0.337
983   -18.356   7.774 -40.200  38.598 -47.867   1.214  38.408 -20.250   7.243  -9.691   8.863  27.914  25.548  -0.807
984   -17.682   8.513 -39.467  39.278 -47.149   1.909  37.965 -21.147   8.078  -9.140   7.869  28.023  26.546  -0.878
985   -18.145   7.627 -39.907  38.380 -47.993   2.446  37.091 -20.662   7.529  -9.976   8.283  28.933  27.355  -0.290
986   -19.023   8.106 -38.931  38.597 -47.055   2.795  37.252 -19.675   7.895  -9.046   7.808  29.813  26.407   0.028
987   -19.973   8.419 -39.656  37.907 -46.675   1.871  36.325 -20.052   8.829  -9.403   7.819  30.813  25.657  -0.633
988   -20.836   7.914 -39.506  36.919 -46.787   0.877  35.916 -19.139   9.485 -10.158   7.049  31.450  24.721  -0.281
989   -21.820   7.733 -38.837  36.175 -46.302   1.751  35.144 -18.504   8.854  -9.382   6.322  30.763  23.874  -0.812
990   -22.495   8.471 -39.450  35.384 -45.547   1.096  34.505 -17.735   8.433  -8.475   5.568  30.106  23.457  -1.721
991   -22.171   9.418 -40.147  36.102 -44.855   1.818  33.658 -18.266   7.760  -9.215   4.844  30.796  24.455  -1.665
992   -22.252   8.421 -40.897  35.439 -45.419   2.643  34.265 -17.471   7.418  -8.275   4.795  31.795  24.344  -0.671
993   -21.262   8.560 -40.628  36.403 -46.225   3.236  33.882 -18.395   7.609  -9.257   3.900  32.240  24.874   0.177
994   -20.262   8.544 -40.647  37.403 -46.361   2.245  34.837 -18.694   8.342  -8.577   4.808  31.822  25.862   0.332
995   -19.268   8.433 -39.651  37.313 -45.382   2.450  35.358 -19.547   9.177  -8.026   3.893  31.419  25.167  -0.388
996   -18.669   7.633 -40.627  37.531 -44.857   1.599  36.167 -18.958   9.252  -9.024   2.898  31.321  25.146  -1.387
997   -17.705   7.366 -40.043  38.343 -44.129   2.285  36.825 -19.711  10.245  -9.143   2.335  30.494  25.666  -2.241
998   -18.705   7.398 -39.053  38.202 -44.229   3.280  37.266 -18.813  10.933  -9.868   2.770  31.395  26.641  -2.019
999   -19.588   6.929 -40.030  38.417 -45.197   3.533  38.079 -19.396  10.200  -9.188   3.482  32.097  27.025  -1.096
1000  -18.920   6.184 -40.312  37.457 -44.763   2.632  38.306 -20.370  10.737 -10.032   2.763  32.792  27.742  -0.399
